0.989,0.125,0.71,-0.044,-9.8
-0.091,0.083,-0.151,0.005,9.4
-0.065,0.23,-0.091,0.083,-4.1
-0.085,0.051,-0.065,0.23,-16.6
-0.207,0.297,-0.085,0.051,6.3
-0.253,0.231,-0.207,0.297,38.7
-0.02,0.42,-0.253,0.231,-1.5
-0.058,0.056,-0.02,0.42,-3
-0.045,0.063,-0.058,0.056,7.1
0.049,0.142,-0.045,0.063,4
0.041,0.084,0.049,0.142,16.5
0.038,0.318,0.041,0.084,-8.9
0.046,0.236,0.038,0.318,-27.8
0.046,0.058,0.046,0.236,15.3
-0.084,-0.181,0.046,0.058,-7
-0.091,-0.274,-0.084,-0.181,-38.5
-0.131,-0.239,-0.091,-0.274,3.7
-0.029,0.033,-0.131,-0.239,-13.1
0.007,-0.054,-0.029,0.033,-18.6
-0.088,0.028,0.007,-0.054,15.7
-0.033,0.147,-0.088,0.028,-23.5
-0.285,0.034,-0.033,0.147,-5.5
-0.191,0.013,-0.285,0.034,28.6
-0.004,0.036,-0.191,0.013,-21.4
-0.327,0.025,-0.004,0.036,-20.7
-0.212,0.006,-0.327,0.025,-1.7
-0.189,0.21,-0.212,0.006,9.5
-0.188,0.088,-0.189,0.21,-46.5
-0.171,0.011,-0.188,0.088,-2.3
-0.039,0.205,-0.171,0.011,40.7
0.074,0.177,-0.039,0.205,13.4
0.068,0.167,0.074,0.177,-27
-0.033,0.09,0.068,0.167,28.3
0.111,0.139,-0.033,0.09,3.9
0.04,0.026,0.111,0.139,3.3
0.018,-0.021,0.04,0.026,13.1
0.313,0.022,0.018,-0.021,-13
0.063,0.039,0.313,0.022,-23.5
-0.016,-0.005,0.063,0.039,37.5
0.267,0.119,-0.016,-0.005,4.3
0.181,0.026,0.267,0.119,-54.3
0.084,0.096,0.181,0.026,-15.9
0.087,0.239,0.084,0.096,27.2
-0.016,0.177,0.087,0.239,28.7
0.149,0.015,-0.016,0.177,2.2
0.12,0.11,0.149,0.015,17.5
0.237,0.03,0.12,0.11,4.3
0.188,-0.051,0.237,0.03,3.7
0.128,-0.025,0.188,-0.051,0
0.116,-0.029,0.128,-0.025,-2.1
0.126,-0.045,0.116,-0.029,2.7
0.114,0.019,0.126,-0.045,3.2
0.213,-0.117,0.114,0.019,-4.2
0.325,-0.264,0.213,-0.117,31.4
0.398,-0.169,0.325,-0.264,6.2
0.454,-0.186,0.398,-0.169,1
0.213,-0.11,0.454,-0.186,3.6
0.203,-0.126,0.213,-0.11,-15.3
0.116,-0.059,0.203,-0.126,8.3
0.163,-0.009,0.116,-0.059,20.1
0.556,-0.184,0.163,-0.009,3
0.256,-0.196,0.556,-0.184,-1
0.128,-0.139,0.256,-0.196,-1.5
0.054,-0.047,0.128,-0.139,6
0.178,-0.045,0.054,-0.047,8.5
0.459,-0.11,0.178,-0.045,2
0.328,-0.272,0.459,-0.11,-1
0.09,-0.204,0.328,-0.272,7.9
0.118,-0.129,0.09,-0.204,-1.5
0.091,-0.06,0.118,-0.129,-5.4
0.152,-0.149,0.091,-0.06,-1.5
0.035,-0.042,0.152,-0.149,3
0.072,-0.043,0.035,-0.042,7.9
0.133,-0.116,0.072,-0.043,9.8
0.132,-0.026,0.133,-0.116,-9.2
-0.016,-0.044,0.132,-0.026,-27.5
-0.177,-0.064,-0.016,-0.044,4
0.093,-0.096,-0.177,-0.064,-17.6
-0.058,-0.041,0.093,-0.096,10.7
0.029,-0.257,-0.058,-0.041,0.5
0.096,-0.199,0.029,-0.257,-3
0.205,-0.26,0.096,-0.199,1.5
-0.03,-0.062,0.205,-0.26,14.2
0.129,-0.109,-0.03,-0.062,40.5
0.528,0.036,0.129,-0.109,-0.5
0.205,-0.119,0.528,0.036,-6.2
0.219,-0.085,0.205,-0.119,2.4
-0.031,-0.031,0.219,-0.085,-6.8
0.111,-0.024,-0.031,-0.031,16.5
0.216,-0.067,0.111,-0.024,-8.6
0.164,-0.094,0.216,-0.067,-3.9
0.147,-0.063,0.164,-0.094,8.7
0.173,-0.064,0.147,-0.063,-1.4
0.17,-0.143,0.173,-0.064,-20.6
-0.148,0.066,0.17,-0.143,-8.3
0.034,-0.061,-0.148,0.066,-14.3
-0.069,-0.014,0.034,-0.061,6
-0.057,0.026,-0.069,-0.014,-12.5
0.065,-0.044,-0.057,0.026,-2.5
-0.11,0.005,0.065,-0.044,9.1
0.052,0.002,-0.11,0.005,-3.5
0.051,-0.076,0.052,0.002,-3.5
0.037,-0.016,0.051,-0.076,-17.7
-0.054,-0.016,0.037,-0.016,4.1
0.067,-0.024,-0.054,-0.016,0
-0.098,0.035,0.067,-0.024,-12.8
0.02,0.022,-0.098,0.035,-4.7
-0.04,0.01,0.02,0.022,1
-0.102,0.022,-0.04,0.01,5.7
-0.059,0.001,-0.102,0.022,-15.5
-0.175,0.027,-0.059,0.001,28.9
0.041,0.037,-0.175,0.027,-3.1
-0.086,0.018,0.041,0.037,8.7
0.066,0.013,-0.086,0.018,-3.6
-0.054,0.006,0.066,0.013,12.2
0.209,0.031,-0.054,0.006,2.5
0.087,-0.009,0.209,0.031,5
0.196,-0.079,0.087,-0.009,2.5
-0.144,-0.009,0.196,-0.079,26.9
0.308,-0.044,-0.144,-0.009,18
0.324,-0.124,0.308,-0.044,-2.4
0.303,-0.308,0.324,-0.124,-6.2
0.047,-0.114,0.303,-0.308,-38
-0.044,-0.049,0.047,-0.114,-7.5
-0.101,-0.022,-0.044,-0.049,-3
-0.206,-0.051,-0.101,-0.022,-15.2
-0.104,0.024,-0.206,-0.051,4.6
-0.134,-0.012,-0.104,0.024,25.5
-0.048,0.079,-0.134,-0.012,0
-0.182,-0.001,-0.048,0.079,12.5
0.054,-0.003,-0.182,-0.001,-0.5
-0.072,0.023,0.054,-0.003,-64
-0.168,0.073,-0.072,0.023,6.8
-0.043,0.219,-0.168,0.073,3.7
-0.21,0.095,-0.043,0.219,22.9
0.003,0.021,-0.21,0.095,9.2
0.067,-0.035,0.003,0.021,21.7
0.086,-0.014,0.067,-0.035,6.9
0.09,-0.078,0.086,-0.014,-3.4
-0.039,-0.079,0.09,-0.078,-39.8
-0.17,-0.036,-0.039,-0.079,22
0.193,-0.031,-0.17,-0.036,-9.5
0.09,-0.008,0.193,-0.031,30.4
0.337,-0.039,0.09,-0.008,-1
0.106,-0.042,0.337,-0.039,13.3
0.326,-0.202,0.106,-0.042,4.4
0.202,-0.125,0.326,-0.202,8.7
0.386,-0.171,0.202,-0.125,4.8
0.113,-0.182,0.386,-0.171,-4.3
0.198,-0.178,0.113,-0.182,-2.9
0.113,-0.053,0.198,-0.178,1.9
0.14,-0.141,0.113,-0.053,-1
0.077,-0.012,0.14,-0.141,1.4
0.126,-0.056,0.077,-0.012,16.8
0.154,-0.068,0.126,-0.056,0
0.17,-0.076,0.154,-0.068,-6.6
0.121,-0.094,0.17,-0.076,0.5
0.096,-0.102,0.121,-0.094,15.2
0.248,-0.07,0.096,-0.102,-14.9
0.033,0.001,0.248,-0.07,-23.7
-0.052,-0.091,0.033,0.001,2.9
0.046,-0.045,-0.052,-0.091,22.7
0.097,-0.043,0.046,-0.045,12.8
-0.019,0.006,0.097,-0.043,15.9
0.107,-0.052,-0.019,0.006,-6
0.104,-0.106,0.107,-0.052,2.8
0.034,-0.023,0.104,-0.106,6
0.181,-0.104,0.034,-0.023,0
0.076,-0.066,0.181,-0.104,-2.8
0.06,-0.074,0.076,-0.066,14.7
0.098,-0.162,0.06,-0.074,3.6
0.082,-0.118,0.098,-0.162,-10.4
-0.012,-0.07,0.082,-0.118,10.5
0.019,-0.084,-0.012,-0.07,-9
-0.054,0.022,0.019,-0.084,0.5
-0.229,0.01,-0.054,0.022,-5.5
-0.072,0.051,-0.229,0.01,-0.9
0.045,-0.105,-0.072,0.051,8.3
-0.001,-0.019,0.045,-0.105,-6.8
-0.029,-0.045,-0.001,-0.019,-6
0.022,0.012,-0.029,-0.045,4.6
0.072,-0.02,0.022,0.012,24.3
0.141,-0.064,0.072,-0.02,7.2
0.141,-0.116,0.141,-0.064,-4.4
0.14,-0.084,0.141,-0.116,0.4
0.115,-0.243,0.14,-0.084,-22.8
-0.056,0.019,0.115,-0.243,-50.2
-0.074,0.061,-0.056,0.019,7.7
-0.028,-0.144,-0.074,0.061,19.6
0.01,-0.027,-0.028,-0.144,2.3
-0.054,-0.219,0.01,-0.027,12.6
-0.053,-0.144,-0.054,-0.219,15.7
0.036,-0.109,-0.053,-0.144,-0.5
0.03,0.064,0.036,-0.109,-5.4
-0.03,-0.025,0.03,0.064,14.2
0.026,0.074,-0.03,-0.025,-6.3
-0.193,0.044,0.026,0.074,14.5
0.196,-0.046,-0.193,0.044,-22.8
-0.075,-0.042,0.196,-0.046,11.9
0.119,-0.011,-0.075,-0.042,0.9
0.024,0.03,0.119,-0.011,13.1
0.06,-0.114,0.024,0.03,-7.6
0.036,-0.059,0.06,-0.114,4.9
-0.037,-0.015,0.036,-0.059,-29.9
0.021,0.016,-0.037,-0.015,0
-0.148,0.122,0.021,0.016,-18.9
0.145,-0.087,-0.148,0.122,9.9
0.11,-0.029,0.145,-0.087,3.3
0.158,0,0.11,-0.029,14.4
0.19,-0.016,0.158,0,0.9
0.074,-0.107,0.19,-0.016,2.3
0.036,-0.04,0.074,-0.107,-8.6
-0.024,-0.035,0.036,-0.04,14.2
0.088,-0.007,-0.024,-0.035,-3.6
0.017,0.038,0.088,-0.007,-24.1
-0.116,0.035,0.017,0.038,10.2
0.064,0.165,-0.116,0.035,-0.9
0.027,-0.003,0.064,0.165,-4.2
0.158,0.053,0.027,-0.003,0.5
0.057,0.014,0.158,0.053,-24.5
-0.017,0.09,0.057,0.014,4.3
-0.096,0.08,-0.017,0.09,-5.7
-0.161,0.101,-0.096,0.08,18.1
-0.106,0.023,-0.161,0.101,3.3
-0.012,-0.012,-0.106,0.023,-41.9
-0.099,0.361,-0.012,-0.012,39.3
-0.147,0.239,-0.099,0.361,-19.2
-0.382,0.116,-0.147,0.239,-14.8
-0.183,0.104,-0.382,0.116,-8.2
-0.097,0.056,-0.183,0.104,7.8
0.026,0.104,-0.097,0.056,-2.4
0.061,0.023,0.026,0.104,1
0.06,-0.025,0.061,0.023,-6.3
-0.001,-0.041,0.06,-0.025,23.4
-0.014,-0.022,-0.001,-0.041,6.7
0.047,0.004,-0.014,-0.022,-9.9
-0.127,0.042,0.047,0.004,1
0.019,-0.033,-0.127,0.042,6.2
0.1,0.012,0.019,-0.033,0
0.046,-0.007,0.1,0.012,10
0.269,-0.054,0.046,-0.007,0.9
-0.053,0.039,0.269,-0.054,-13.1
-0.042,-0.001,-0.053,0.039,-2.9
-0.008,0.027,-0.042,-0.001,22.4
-0.06,0.158,-0.008,0.027,5.6
-0.247,0.011,-0.06,0.158,31.6
0.01,0.376,-0.247,0.011,2.7
0.055,-0.084,0.01,0.376,-1.8
-0.01,-0.102,0.055,-0.084,4.5
0.188,-0.022,-0.01,-0.102,1.8
-0.015,-0.108,0.188,-0.022,0.4
-0.091,-0.019,-0.015,-0.108,3.6
-0.146,-0.057,-0.091,-0.019,0.4
-0.063,-0.052,-0.146,-0.057,4.9
-0.017,-0.038,-0.063,-0.052,-3.1
-0.004,-0.079,-0.017,-0.038,-0.9
-0.05,-0.019,-0.004,-0.079,-2.7
-0.061,0.11,-0.05,-0.019,1.3
-0.064,0.063,-0.061,0.11,1.8
0.071,0.064,-0.064,0.063,8.4
0.075,-0.109,0.071,0.064,0.9
0.101,-0.004,0.075,-0.109,6.6
0,-0.035,0.101,-0.004,16.2
0.084,-0.106,0,-0.035,1.7
0.018,-0.187,0.084,-0.106,-5.6
0.108,-0.079,0.018,-0.187,8.2
0.151,-0.054,0.108,-0.079,5.1
0.052,-0.219,0.151,-0.054,-2.6
0.087,-0.048,0.052,-0.219,36.7
0.241,-0.109,0.087,-0.048,4.5
0.196,0.08,0.241,-0.109,-4.9
0.026,-0.074,0.196,0.08,-12
-0.093,0.012,0.026,-0.074,7.1
0.101,-0.115,-0.093,0.012,-0.8
0.069,-0.099,0.101,-0.115,2.1
0.029,-0.103,0.069,-0.099,-4.6
-0.113,-0.044,0.029,-0.103,-1.7
0.016,-0.037,-0.113,-0.044,2.1
-0.064,0.008,0.016,-0.037,6.6
0.047,-0.118,-0.064,0.008,16.9
0.08,-0.081,0.047,-0.118,-12.2
-0.278,0.02,0.08,-0.081,7
0.004,-0.092,-0.278,0.02,-9.4
0.086,-0.089,0.004,-0.092,2.9
-0.135,-0.093,0.086,-0.089,4.5
-0.032,-0.007,-0.135,-0.093,-4.1
-0.066,-0.014,-0.032,-0.007,-8.6
-0.138,0.012,-0.066,-0.014,2.1
0.173,-0.091,-0.138,0.012,4.5
0.02,-0.018,0.173,-0.091,0
0.165,-0.014,0.02,-0.018,-4.5
-0.005,0.035,0.165,-0.014,5.4
-0.034,0.01,-0.005,0.035,-0.4
0.029,-0.019,-0.034,0.01,0
0.021,0.015,0.029,-0.019,6.2
-0.013,0.018,0.021,0.015,18
0.053,-0.084,-0.013,0.018,4
0.109,-0.058,0.053,-0.084,0.4
-0.046,0.209,0.109,-0.058,-15.6
-0.054,-0.015,-0.046,0.209,-7.3
-0.125,0.017,-0.054,-0.015,2.5
0.034,0.247,-0.125,0.017,18
0.274,0.04,0.034,0.247,-19.2
-0.033,0.046,0.274,0.04,2.9
0.044,-0.045,-0.033,0.046,10.6
0.085,0.01,0.044,-0.045,3.2
-0.03,-0.047,0.085,0.01,-4.4
0.111,-0.324,-0.03,-0.047,4
-0.128,-0.104,0.111,-0.324,21.3
0.196,-0.124,-0.128,-0.104,17.3
0.026,-0.343,0.196,-0.124,2.3
-0.016,-0.12,0.026,-0.343,14.3
0.263,-0.14,-0.016,-0.12,9.9
0.188,-0.078,0.263,-0.14,-2.6
-0.174,-0.117,0.188,-0.078,18.5
0.26,-0.122,-0.174,-0.117,-7.8
-0.12,-0.01,0.26,-0.122,3
0.134,-0.014,-0.12,-0.01,-3.4
0.085,-0.024,0.134,-0.014,-12.7
-0.106,-0.046,0.085,-0.024,5.3
0.022,-0.15,-0.106,-0.046,4.9
-0.22,-0.015,0.022,-0.15,-1.5
0.051,0.002,-0.22,-0.015,-3.4
-0.051,-0.014,0.051,0.002,4.5
0.153,-0.04,-0.051,-0.014,-5.3
-0.016,-0.037,0.153,-0.04,-3.4
0.194,-0.025,-0.016,-0.037,-8.7
-0.011,0.053,0.194,-0.025,-2.3
-0.044,0.04,-0.011,0.053,-12.2
-0.092,-0.014,-0.044,0.04,-8.9
-0.147,0.017,-0.092,-0.014,1.2
0.045,-0.091,-0.147,0.017,19.5
-0.017,0.029,0.045,-0.091,-9.6
-0.091,-0.015,-0.017,0.029,5.4
-0.084,0.018,-0.091,-0.015,-0.4
-0.01,-0.066,-0.084,0.018,-9.6
-0.055,-0.019,-0.01,-0.066,6.6
0.386,-0.02,-0.055,-0.019,18.5
0.1,0.022,0.386,-0.02,9.5
0.213,-0.023,0.1,0.022,21
0.198,-0.075,0.213,-0.023,11
0.166,-0.08,0.198,-0.075,4.7
0.005,0.02,0.166,-0.08,0.7
-0.231,-0.292,0.005,0.02,16.6
0.164,-0.115,-0.231,-0.292,19.9
0.224,-0.136,0.164,-0.115,51.3
0.199,0.058,0.224,-0.136,-20.2
-0.024,-0.117,0.199,0.058,21.3
0.427,0.021,-0.024,-0.117,-9.3
-0.054,-0.184,0.427,0.021,6
0.052,-0.05,-0.054,-0.184,2.7
-0.004,-0.051,0.052,-0.05,-2
0.028,-0.182,-0.004,-0.051,-4.3
0.134,-0.148,0.028,-0.182,-3.7
0.07,-0.041,0.134,-0.148,14.4
0.182,0.019,0.07,-0.041,5.9
0.023,-0.013,0.182,0.019,3.3
-0.056,0.102,0.023,-0.013,23.6
0.151,0.104,-0.056,0.102,11.8
0.02,0.017,0.151,0.104,-2.5
0.02,-0.062,0.02,0.017,-13
0.032,0.046,0.02,-0.062,0.6
-0.194,0.14,0.032,0.046,-5.8
-0.016,-0.062,-0.194,0.14,24.5
0.244,-0.168,-0.016,-0.062,-3.5
0.139,-0.1,0.244,-0.168,-11.4
0.078,0.007,0.139,-0.1,8.6
0.499,-0.102,0.078,0.007,14.9
0.108,-0.066,0.499,-0.102,-20.3
-0.116,-0.097,0.108,-0.066,13.4
0.097,0.069,-0.116,-0.097,-1.6
0.128,-0.027,0.097,0.069,-8.5
0.046,-0.129,0.128,-0.027,1.3
-0.084,0.013,0.046,-0.129,10.8
0.066,-0.125,-0.084,0.013,4.1
0.054,-0.236,0.066,-0.125,-12.2
-0.133,-0.148,0.054,-0.236,13
-0.007,-0.032,-0.133,-0.148,5
0.059,-0.053,-0.007,-0.032,10.6
-0.042,-0.128,0.059,-0.053,-0.3
-0.006,-0.276,-0.042,-0.128,-5.2
-0.008,0.049,-0.006,-0.276,12.4
0.074,-0.075,-0.008,0.049,-5.2
0.049,-0.032,0.074,-0.075,3.1
0.157,-0.094,0.049,-0.032,-10.1
-0.069,0.037,0.157,-0.094,7.4
0.067,-0.046,-0.069,0.037,-0.6
0.189,-0.129,0.067,-0.046,-7.1
-0.001,0.086,0.189,-0.129,5.6
-0.011,0.056,-0.001,0.086,12
0.007,-0.02,-0.011,0.056,-1.2
-0.002,-0.16,0.007,-0.02,21.9
0.287,-0.276,-0.002,-0.16,1.8
0.068,-0.044,0.287,-0.276,8.9
0.116,-0.018,0.068,-0.044,0.6
-0.013,0.045,0.116,-0.018,1.5
0.04,0.154,-0.013,0.045,10.3
-0.027,0.013,0.04,0.154,7.3
0.043,-0.205,-0.027,0.013,1.4
-0.087,0.09,0.043,-0.205,-6.1
-0.175,0.185,-0.087,0.09,-7.8
0.095,0.217,-0.175,0.185,5.6
0.225,0.254,0.095,0.217,-38.4
-0.092,0.51,0.225,0.254,0.6
-0.067,0.313,-0.092,0.51,16.6
0.108,0.061,-0.067,0.313,4.2
0.145,-0.009,0.108,0.061,-34.1
-0.125,0.183,0.145,-0.009,9.2
-0.07,0.09,-0.125,0.183,1.2
0.098,-0.159,-0.07,0.09,-3.6
0.095,-0.11,0.098,-0.159,-23.5
-0.035,0.154,0.095,-0.11,-10.3
0.158,0.248,-0.035,0.154,-36
-0.22,0.285,0.158,0.248,17
-0.011,0.097,-0.22,0.285,11.3
0.151,-0.027,-0.011,0.097,12.1
0.068,-0.145,0.151,-0.027,-2.8
-0.009,-0.092,0.068,-0.145,-3.5
-0.045,-0.098,-0.009,-0.092,9.2
-0.063,-0.008,-0.045,-0.098,0.3
0.058,-0.119,-0.063,-0.008,8.8
0.036,0.047,0.058,-0.119,2.2
0.018,0.063,0.036,0.047,-11.2
0.077,0.072,0.018,0.063,-6
-0.109,-0.007,0.077,0.072,6.9
0.066,0.116,-0.109,-0.007,-11.6
-0.152,-0.005,0.066,0.116,-1.9
-0.119,-0.11,-0.152,-0.005,-20.9
0.008,0.185,-0.119,-0.11,-2.3
-0.129,0.156,0.008,0.185,-4.5
-0.082,0.048,-0.129,0.156,25.1
0.082,0.068,-0.082,0.048,1.3
0.01,-0.023,0.082,0.068,17.5
-0.087,0.226,0.01,-0.023,0.9
-0.133,0.071,-0.087,0.226,-0.6
0.03,-0.005,-0.133,0.071,9.4
0.002,0.053,0.03,-0.005,9
-0.108,0.06,0.002,0.053,31.9
0,-0.092,-0.108,0.06,-1.5
-0.191,-0.046,0,-0.092,-0.3
-0.082,-0.066,-0.191,-0.046,0.3
-0.052,-0.177,-0.082,-0.066,-12.5
0.009,0.011,-0.052,-0.177,-0.6
-0.019,0.003,0.009,0.011,-10.3
-0.268,0.354,-0.019,0.003,-4
-0.121,-0.038,-0.268,0.354,2.1
-0.035,-0.06,-0.121,-0.038,14
0.03,-0.061,-0.035,-0.06,36.1
0.719,-0.376,0.03,-0.061,18.3
0.268,-0.323,0.719,-0.376,13.1
0.201,-0.182,0.268,-0.323,-2
-0.026,-0.073,0.201,-0.182,5.1
-0.03,-0.052,-0.026,-0.073,3.1
-0.016,-0.258,-0.03,-0.052,-1.7
0.064,-0.06,-0.016,-0.258,-8.1
-0.025,-0.123,0.064,-0.06,10.2
0.33,-0.15,-0.025,-0.123,5
0.06,-0.623,0.33,-0.15,-0.8
-0.088,-0.084,0.06,-0.623,-0.6
0.113,-0.298,-0.088,-0.084,-12.8
0.151,-0.057,0.113,-0.298,12.7
0.108,-0.098,0.151,-0.057,5
0.17,-0.262,0.108,-0.098,21.6
0.202,-0.439,0.17,-0.262,30.4
0.221,-0.277,0.202,-0.439,-5.5
-0.003,-0.153,0.221,-0.277,5.3
0.043,0.101,-0.003,-0.153,-9
0.054,-0.167,0.043,0.101,-2.4
0.122,-0.048,0.054,-0.167,6.9
0.01,-0.032,0.122,-0.048,-5
0.105,0.021,0.01,-0.032,-7.7
-0.123,0.131,0.105,0.021,-8.3
0,0.032,-0.123,0.131,-3
-0.082,0.072,0,0.032,-9.2
0.148,0.163,-0.082,0.072,11.8
0.312,-0.264,0.148,0.163,-0.5
0.345,-0.395,0.312,-0.264,-9.8
0.248,-0.335,0.345,-0.395,5.7
0.058,-0.018,0.248,-0.335,9.5
0.054,-0.263,0.058,-0.018,-4
-0.044,-0.04,0.054,-0.263,3.5
-0.107,0.142,-0.044,-0.04,-34
-0.436,0.079,-0.107,0.142,6.4
-0.077,0.088,-0.436,0.079,0
-0.135,0.147,-0.077,0.088,-35.5
-0.415,0.239,-0.135,0.147,1.7
-0.235,-0.012,-0.415,0.239,18.7
0.122,-0.038,-0.235,-0.012,7
0.093,0.205,0.122,-0.038,-28.3
-0.121,0.102,0.093,0.205,-6
-0.289,0.331,-0.121,0.102,4.1
0.033,-0.022,-0.289,0.331,2.6
-0.166,0.209,0.033,-0.022,-7.5
-0.167,0.069,-0.166,0.209,14.5
-0.122,0.429,-0.167,0.069,6.3
0.071,-0.124,-0.122,0.429,-5.1
0.013,0.218,0.071,-0.124,3.7
-0.069,0.069,0.013,0.218,0
0.096,0.129,-0.069,0.069,-3.7
-0.07,0.376,0.096,0.129,-38.8
-0.15,0.322,-0.07,0.376,8.6
0.06,0.405,-0.15,0.322,-7.9
0.028,0.792,0.06,0.405,20.8
-0.082,-0.234,0.028,0.792,26.2
0.217,-0.003,-0.082,-0.234,8.5
0.154,-0.058,0.217,-0.003,7
0.201,-0.166,0.154,-0.058,-14.5
0.105,-0.061,0.201,-0.166,25.2
0.271,0.038,0.105,-0.061,13.8
0.215,-0.033,0.271,0.038,-5.7
0.166,0.026,0.215,-0.033,-14.5
0.011,0.06,0.166,0.026,-9.7
0.284,-0.208,0.011,0.06,4.2
0.128,0.069,0.284,-0.208,3.6
0.002,0.048,0.128,0.069,16.4
0.279,-0.067,0.002,0.048,-5.8
0.205,-0.154,0.279,-0.067,-0.3
-0.001,-0.075,0.205,-0.154,1.9
0.081,-0.001,-0.001,-0.075,-20.4
-0.038,0.085,0.081,-0.001,27.5
0.295,-0.012,-0.038,0.085,3.3
0.05,0.008,0.295,-0.012,18.3
0.321,-0.016,0.05,0.008,6.2
0.132,0.006,0.321,-0.016,15.4
0.225,0.034,0.132,0.006,-25.7
-0.221,-0.007,0.225,0.034,4
-0.038,-0.006,-0.221,-0.007,-3.7
0.062,-0.051,-0.038,-0.006,-37.9
-0.195,-0.002,0.062,-0.051,-22.9
-0.054,-0.062,-0.195,-0.002,-31.4
-0.102,0.127,-0.054,-0.062,-48.7
-0.115,-0.041,-0.102,0.127,15.5
0.089,-0.243,-0.115,-0.041,-50.7
-0.159,0.103,0.089,-0.243,21.2
-0.089,-0.022,-0.159,0.103,15.8
0.095,-0.19,-0.089,-0.022,23.9
0.108,-0.102,0.095,-0.19,11.8
0.184,-0.082,0.108,-0.102,-25.7
-0.005,-0.074,0.184,-0.082,12.6
-0.062,0.001,-0.005,-0.074,-12.7
-0.06,-0.008,-0.062,0.001,29.2
0.218,0.073,-0.06,-0.008,2.7
-0.153,0.044,0.218,0.073,-4.5
0.101,0.031,-0.153,0.044,-25.1
-0.073,-0.012,0.101,0.031,-26.7
-0.083,-0.018,-0.073,-0.012,-27.1
0.034,-0.026,-0.083,-0.018,40.2
0.049,-0.055,0.034,-0.026,1.6
-0.307,-0.115,0.049,-0.055,19.9
0.196,-0.298,-0.307,-0.115,22.9
0.149,-0.008,0.196,-0.298,0
